date,qbtag,treatment,time,hour,release.time,g.temp,g.temp.location,air.temp,direction.radians,direction.degrees,turn.angle,angle,starting.quadrant,travel.card,travel.card.num,dist.travel,dist.travel.total,ground,abs.distance,mvmt.index,direction.location,windspeed,notes,living.status,living.status.log,status,ts.status,treat.num,treat.id,vy,N.v,length N,length.v,x,y,vx,distance,distance.m,radians
7/18/2016,1,Absence,8:06,8,0,22.3,sun,24.2,.,.,.,154,SE,.,.,0,0,1,.,.,placed for day,2,no movement,2,1,0,0,1A,0,.,.,.,.,43.83711468,-89.87940463,.,100,30.48,2.687807048
7/18/2016,1,Absence,9:20,9,74,28.8,sun,25.1,1.902408885,251,-83,168,SE,W,7,24.37386868,24.37386868,1,.,.,E,0,.,2,1,0,0,1A,0,-7.935355443,-7.935355443,1,24.37386868,20.79116908,-97.81476007,-23.0459456,100,30.48,2.932153143
7/18/2016,1,Absence,10:15,10,129,28.7,sun,26.9,1.183530572,67.81130669,-176.8113067,164,SE,E,3,7.016537954,31.39040663,1,.,.,.,3.2,crawling north,2,1,0,0,1A,0,2.649852175,2.649852175,1,7.016537954,27.28809823,-95.1649079,6.496929144,99,30.1752,2.862339973
7/18/2016,1,Absence,11:13,11,187,39.4,sun,35.2,0.197337155,11.30658615,-56.50472054,161,SE,N,1,10.26750655,41.65791318,1,.,.,W,1,.,2,1,0,0,1A,0,10.06823609,10.06823609,1,10.26750655,29.3011339,-85.0966718,2.013035675,90,27.432,2.809980096
7/18/2016,1,Absence,12:08,12,242,42.3,sun,30.4,1.008722959,302.2044318,-69.10215438,165,SE,NW,8,9.240838118,50.8987513,1,.,.,NW,3,.,2,1,0,0,1A,0,4.924828222,4.924828222,1,9.240838118,21.48198074,-80.17184358,-7.819153158,83,25.2984,2.879793266
7/18/2016,1,Absence,13:10,13,304,44.7,sun,30.1,0.261799388,345,42.79556823,165,SE,N,1,3,53.8987513,1,.,.,no movement,4.2,alive,2,1,0,0,1A,0,2.897777479,2.897777479,1,3,20.70552361,-77.2740661,-0.776457135,80,24.384,2.879793266
7/18/2016,1,Absence,14:02,14,356,46.5,sun,29.5,.,.,.,165,SE,.,.,0,53.8987513,1,.,.,no movement,3.8,dead,0,0,1,1,1A,0,0,0,1,0,20.70552361,-77.2740661,0,80,24.384,2.879793266
7/18/2016,1,Absence,15:02,15,416,41.6,sun,29.9,.,.,.,165,SE,.,.,0,53.8987513,1,.,.,no movement,5.7,dead,0,0,1,.,1A,0,0,0,1,0,20.70552361,-77.2740661,0,80,24.384,2.879793266
7/18/2016,1,Absence,16:00,16,474,46.7,sun,30.6,.,.,.,165,SE,.,.,0,53.8987513,1,.,.,no movement,5.8,dead,0,0,1,.,1A,0,0,0,1,0,20.70552361,-77.2740661,0,80,24.384,2.879793266
7/18/2016,1,Absence,17:08,17,542,30.6,sun,27.9,.,.,.,165,SE,.,.,0,53.8987513,1,.,.,no movement,5.3,dead,0,0,1,.,1A,0,0,0,1,0,20.70552361,-77.2740661,0,80,24.384,2.879793266
7/18/2016,1,Absence,18:05,18,599,30.1,sun,29.2,.,.,.,165,SE,.,.,0,53.8987513,1,26.34321668,2.046020118,no movement,2.7,dead,0,0,1,.,1A,0,0,0,1,0,20.70552361,-77.2740661,0,80,24.384,2.879793266
7/18/2016,2,Absence,8:06,8,0,26,sun,24.2,.,.,.,154,SE,.,.,0,0,1,.,.,placed for day,2,no movement,2,1,0,0,2A,0,.,.,.,.,43.83711468,-89.87940463,.,100,30.48,2.687807048
7/18/2016,2,Absence,9:20,9,74,20.5,sun,25.1,1.631086705,266.5456158,-67.4543842,163,SE,W,7,16.09103877,16.09103877,1,.,.,crawling in ditch,,.,2,1,0,0,2A,0,-0.969547187,-0.969547187,1,16.09103877,27.77531195,-90.84895182,-16.06180273,95,28.956,2.844886681
7/18/2016,2,Absence,10:15,10,129,26.1,sun,26.9,2.508109761,143.7041039,-122.8415119,162,SE,SE,4,5.281457377,21.37249615,1,.,.,.,3.2,hanging in ditch,2,1,0,0,2A,0,-4.256699813,-4.256699813,1,5.281457377,30.90169944,-95.10565163,3.126387489,100,30.48,2.827433388
7/18/2016,2,Absence,11:13,11,187,52.8,sun,35.2,1.516845756,86.90886,-56.79524386,160,SE,E,3,3.647642282,25.02013843,1,.,.,SW,1,.,2,1,0,0,2A,0,0.19669693,0.19669693,1,3.647642282,34.54403448,-94.9089547,3.642335038,101,30.7848,2.792526803
7/18/2016,2,Absence,12:12,12,246,36.2,sun,30.4,1.911135531,250.5,163.59114,161,SE,W,7,1.762760171,26.7828986,1,.,.,no movement,3,.,2,1,0,0,2A,0,-0.588421436,-0.588421436,1,1.762760171,32.8823836,-95.49737614,-1.661650876,101,30.7848,2.809980096
7/18/2016,2,Absence,13:12,13,306,35.6,sun,30.1,.,.,.,161,SE,.,.,0,26.7828986,1,.,.,no movement,4.2,alive,2,1,0,0,2A,0,0,0,1,0,32.8823836,-95.49737614,0,101,30.7848,2.809980096
7/18/2016,2,Absence,14:02,14,356,36.5,sun,29.5,.,.,.,161,SE,.,.,0,26.7828986,1,.,.,no movement,3.8,under woodchip,2,1,0,0,2A,0,0,0,1,0,32.8823836,-95.49737614,0,101,30.7848,2.809980096
7/18/2016,2,Absence,15:02,15,416,30.3,sun,29.9,0.95703255,54.83392596,-164.333926,153,SE,NE,2,14.2004687,40.9833673,1,.,.,SE,5.7,alive,2,1,0,0,2A,0,8.178736765,8.178736765,1,14.2004687,44.49106897,-87.31863937,11.60868537,98,29.8704,2.670353756
7/18/2016,2,Absence,16:00,16,474,30,sun,30.6,.,.,.,153,SE,.,.,0,40.9833673,1,.,.,no movement,5.8,alive,2,1,0,0,2A,0,0,0,1,0,44.49106897,-87.31863937,0,98,29.8704,2.670353756
7/18/2016,2,Absence,17:08,17,542,24.6,sun,27.9,.,.,.,153,SE,.,.,0,40.9833673,1,.,.,no movement,5.3,"alive, no movement",2,1,0,0,2A,0,0,0,1,0,44.49106897,-87.31863937,0,98,29.8704,2.670353756
7/18/2016,2,Absence,18:05,18,599,24.8,sun,29.2,.,.,.,153,SE,.,.,0,40.9833673,1,2.642948152,15.50668607,no movement,2.7,alive,2,1,0,0,2A,0,0,0,1,0,44.49106897,-87.31863937,0,98,29.8704,2.670353756
7/18/2016,4,Absence,8:06,8,0,26.3,sun,24.2,.,.,.,154,SE,.,.,0,0,1,.,.,placed for day,2,.,2,1,0,0,3A,0,.,.,.,.,43.83711468,-89.87940463,.,100,30.48,2.687807048
7/18/2016,4,Absence,9:20,9,74,28.8,sun,25.1,1.740340158,260.285854,-73.71414597,162,SE,W,7,14.06411982,14.06411982,1,.,.,crawling in ditch,0,.,2,1,0,0,3A,0,-2.373077451,-2.373077451,1,14.06411982,29.97464845,-92.25248208,-13.86246622,97,29.5656,2.827433388
7/18/2016,4,Absence,10:15,10,129,27.9,sun,26.9,2.347243479,134.4871448,-125.7987092,159,SE,SE,4,12.23576674,26.29988657,1,.,.,.,3.2,west towards big pile,2,1,0,0,3A,0,-8.574203981,-8.574203981,1,12.23576674,38.70373855,-100.8266861,8.729090097,108,32.9184,2.775073511
7/18/2016,4,Absence,11:13,11,187,39.8,sun,35.2,0.550618443,328.4518871,-166.0352577,161,SE,NW,8,17.34859949,43.64848605,1,.,.,N,1,.,2,1,0,0,3A,0,14.78449568,14.78449568,1,17.34859949,29.62670206,-86.04219038,-9.077036495,91,27.7368,2.809980096
7/18/2016,4,Absence,12:06,12,240,50,sun,30.4,0.69352549,320.2639164,-8.187970676,165,SE,NW,8,15.17028014,58.8187662,1,.,.,N,3,.,2,1,0,0,3A,0,11.66590176,11.66590176,1,15.17028014,19.92906647,-74.37628862,-9.697635583,77,23.4696,2.879793266
7/18/2016,4,Absence,13:08,13,302,42.9,sun,30.1,.,.,.,165,SE,.,.,0,58.8187662,1,.,.,no movement,4.2,probably dead,0,0,1,1,3A,0,0,0,1,0,19.92906647,-74.37628862,0,77,23.4696,2.879793266
7/18/2016,4,Absence,14:02,14,356,50.3,sun,29.5,.,.,.,165,SE,.,.,0,58.8187662,1,.,.,no movement,3.8,being eaten by beetles,0,0,1,.,3A,0,0,0,1,0,19.92906647,-74.37628862,0,77,23.4696,2.879793266
7/18/2016,4,Absence,15:02,15,416,44.2,sun,29.9,.,.,.,165,SE,.,.,0,58.8187662,1,.,.,no movement,5.7,dead,0,0,1,.,3A,0,0,0,1,0,19.92906647,-74.37628862,0,77,23.4696,2.879793266
7/18/2016,4,Absence,16:00,16,474,46.8,sun,30.6,.,.,.,165,SE,.,.,0,58.8187662,1,.,.,no movement,5.8,dead,0,0,1,.,3A,0,0,0,1,0,19.92906647,-74.37628862,0,77,23.4696,2.879793266
7/18/2016,4,Absence,17:08,17,542,30.8,sun,27.9,.,.,.,165,SE,.,.,0,58.8187662,1,.,.,no movement,5.3,dead,0,0,1,.,3A,0,0,0,1,0,19.92906647,-74.37628862,0,77,23.4696,2.879793266
7/18/2016,4,Absence,18:05,18,599,34.8,sun,29.2,.,.,.,165,SE,.,.,0,58.8187662,1,28.49458501,2.064208557,no movement,2.7,dead,0,0,1,.,3A,0,0,0,1,0,19.92906647,-74.37628862,0,77,23.4696,2.879793266
7/18/2016,5,Absence,8:11,8,0,23.4,sun,24.4,.,.,.,222,SE,.,.,0,0,1,.,.,placed for day,3.1,.,2,1,0,0,4A,0,.,.,.,.,-66.91306064,-74.31448255,.,100,30.48,3.874630939
7/18/2016,5,Absence,9:01,9,50,28.4,sun,26,.,.,.,222,SE,.,.,0,0,1,.,.,no movement,2.2,no movement,2,1,0,0,4A,0,0,0,1,0,-66.91306064,-74.31448255,0,100,30.48,3.874630939
7/18/2016,5,Absence,10:01,10,110,25.6,shade,25.5,.,.,.,222,SE,.,.,0,0,1,.,.,hiding,2.2,still on stick,2,1,0,0,4A,0,0,0,1,0,-66.91306064,-74.31448255,0,100,30.48,3.874630939
7/18/2016,5,Absence,10:59,11,168,28.1,sun,30.3,.,.,.,222,SE,.,.,0,0,1,.,.,.,2,on stick at drop,2,1,0,0,4A,0,0,0,1,0,-66.91306064,-74.31448255,0,100,30.48,3.874630939
7/18/2016,5,Absence,12:00,12,229,31.1,sun,29.6,.,.,.,222,SE,.,.,0,0,1,.,.,.,2.8,understick not moving,2,1,0,0,4A,0,0,0,1,0,-66.91306064,-74.31448255,0,100,30.48,3.874630939
7/18/2016,5,Absence,13:05,13,294,27.7,sun,30.3,.,.,.,222,SE,.,.,0,0,1,.,.,no movement,0.7,underneath stick,2,1,0,0,4A,0,0,0,1,0,-66.91306064,-74.31448255,0,100,30.48,3.874630939
7/18/2016,5,Absence,14:00,14,349,32.2,sun,27.3,.,.,.,222,SE,.,.,0,0,1,.,.,no movement,4.4,underneath stick,2,1,0,0,4A,0,0,0,1,0,-66.91306064,-74.31448255,0,100,30.48,3.874630939
7/18/2016,5,Absence,15:00,15,409,30.4,sun,27.9,.,.,.,222,SE,.,.,0,0,1,.,.,no movement,5.5,"alive, under stick",2,1,0,0,4A,0,0,0,1,0,-66.91306064,-74.31448255,0,100,30.48,3.874630939
7/18/2016,5,Absence,15:57,16,466,30.7,sun,29.3,.,.,.,222,SE,.,.,0,0,1,.,.,no movement,4.4,alive,2,1,0,0,4A,0,0,0,1,0,-66.91306064,-74.31448255,0,100,30.48,3.874630939
7/18/2016,5,Absence,17:04,17,533,28.4,sun,29.1,.,.,.,222,SE,.,.,0,0,1,.,.,no movement,2.2,molting,2,1,0,0,4A,0,0,0,1,0,-66.91306064,-74.31448255,0,100,30.48,3.874630939
7/18/2016,5,Absence,18:08,18,597,25.6,sun,29,.,.,.,222,SE,.,.,0,0,1,0,0,no movement,3.9,molting,2,1,0,0,4A,0,0,0,1,0,-66.91306064,-74.31448255,0,100,30.48,3.874630939
7/18/2016,6,Absence,8:11,8,0,24.6,sun,24.4,.,.,.,222,SW,.,.,0,0,1,.,.,placaed for day,3.1,.,2,1,0,0,5A,0,.,.,.,.,-66.91306064,-74.31448255,.,100,30.48,3.874630939
7/18/2016,6,Absence,9:01,9,50,22.1,sun,26,.,.,.,222,SW,.,.,0,0,1,.,.,no movement,2.2,no movement,2,1,0,0,5A,0,0,0,1,0,-66.91306064,-74.31448255,0,100,30.48,3.874630939
7/18/2016,6,Absence,10:01,10,110,31.1,sun,25.5,2.408554368,222,180,222,SW,SW,6,8,8,1,.,.,no movement,2.2,.,2,1,0,0,5A,0,-5.945158604,-5.945158604,1,8,-72.26610549,-80.25964115,-5.353044851,108,32.9184,3.874630939
7/18/2016,6,Absence,10:59,11,168,34.1,sun,30.3,1.672720141,95.83980438,-126.1601956,218,SW,E,3,8.899157815,16.89915782,1,.,.,no movement,0,not moving,2,1,0,0,5A,0,-0.90546647,-0.90546647,1,8.899157815,-63.41313196,-81.16510762,8.852973528,103,31.3944,3.804817769
7/18/2016,6,Absence,12:00,12,229,37.3,sun,29.6,2.478367538,218,122.1601956,218,SW,SW,6,4,20.89915782,1,.,.,no movement,2.8,not moving,2,1,0,0,5A,0,-3.152043014,-3.152043014,1,4,-65.87577786,-84.31715064,-2.462645901,107,32.6136,3.804817769
7/18/2016,6,Absence,13:03,13,292,43.4,sun,30.3,.,.,.,218,SW,.,.,0,20.89915782,1,.,.,no movement,0.7,alive,2,1,0,0,5A,0,0,0,1,0,-65.87577786,-84.31715064,0,107,32.6136,3.804817769
7/18/2016,6,Absence,14:00,14,349,44,sun,27.3,.,.,.,218,SW,.,.,0,20.89915782,1,.,.,no movement,4.4,alive,2,1,0,0,5A,0,0,0,1,0,-65.87577786,-84.31715064,0,107,32.6136,3.804817769
7/18/2016,6,Absence,15:00,15,409,42.8,sun,27.9,.,.,.,218,SW,.,.,0,20.89915782,1,.,.,no movement,5.5,dead,0,0,1,1,5A,0,0,0,1,0,-65.87577786,-84.31715064,0,107,32.6136,3.804817769
7/18/2016,6,Absence,15:57,16,466,46.2,sun,29.3,.,.,.,218,SW,.,.,0,20.89915782,1,.,.,no movement,4.4,dead,0,0,1,.,5A,0,0,0,1,0,-65.87577786,-84.31715064,0,107,32.6136,3.804817769
7/18/2016,6,Absence,17:04,17,533,30,sun,29.1,.,.,.,218,SW,.,.,0,20.89915782,1,.,.,no movement,2.2,dead,0,0,1,.,5A,0,0,0,1,0,-65.87577786,-84.31715064,0,107,32.6136,3.804817769
7/18/2016,6,Absence,18:08,18,597,34.5,sun,29,.,.,.,218,SW,.,.,0,20.89915782,1,10.05630769,2.078213839,no movement,3.9,dead,0,0,1,.,5A,0,0,0,1,0,-65.87577786,-84.31715064,0,107,32.6136,3.804817769
7/18/2016,7,Absence,8:11,8,0,22.3,sun,24.4,.,.,.,222,SW,.,.,0,0,1,.,.,placed for day,3.1,stepped on @ 8:23,2,1,0,0,6A,0,.,.,.,.,-66.91306064,-74.31448255,.,100,30.48,3.874630939
7/18/2016,7,Absence,9:01,9,50,27.1,sun,26,2.408554368,222,180,222,SW,SW,6,2,2,1,.,.,moved a bit after being stepped on,2.2,.,2,1,0,0,6A,0,-1.486289651,-1.486289651,1,2,-68.25132185,-75.8007722,-1.338261213,102,31.0896,3.874630939
7/18/2016,7,Absence,10:01,10,110,30.5,sun,25.5,.,.,.,222,SW,.,.,0,2,1,.,.,.,2.2,probably dead,0,0,1,1,6A,0,0,0,1,0,-68.25132185,-75.8007722,0,102,31.0896,3.874630939
7/18/2016,7,Absence,10:59,11,168,36.6,sun,30.3,3.106590363,177.9945165,-44.00548351,219,SW,S,5,8.135975067,10.13597507,1,.,.,.,2,deadish,0,0,1,.,6A,0,-8.130991639,-8.130991639,1,8.135975067,-67.96660223,-83.93176384,0.284719615,108,32.9184,3.822271062
7/18/2016,7,Absence,12:00,12,229,37.7,sun,29.6,.,.,.,219,SW,.,.,0,10.13597507,1,.,.,.,2.8,not moving,0,0,1,.,6A,0,0,0,1,0,-67.96660223,-83.93176384,0,108,32.9184,3.822271062
7/18/2016,7,Absence,13:04,13,293,43.4,sun,30.3,.,.,.,219,SW,.,.,0,10.13597507,1,.,.,no movement,0.7,probably dead,0,0,1,.,6A,0,0,0,1,0,-67.96660223,-83.93176384,0,108,32.9184,3.822271062
7/18/2016,7,Absence,14:00,14,349,40.3,sun,27.3,.,.,.,219,SW,.,.,0,10.13597507,1,.,.,no movement,4.4,probably dead,0,0,1,.,6A,0,0,0,1,0,-67.96660223,-83.93176384,0,108,32.9184,3.822271062
7/18/2016,7,Absence,15:00,15,409,36.3,sun,27.9,.,.,.,219,SW,.,.,0,10.13597507,1,.,.,no movement,5.5,dead,0,0,1,.,6A,0,0,0,1,0,-67.96660223,-83.93176384,0,108,32.9184,3.822271062
7/18/2016,7,Absence,15:57,16,466,42.9,sun,29.3,.,.,.,219,SW,.,.,0,10.13597507,1,.,.,no movement,4.4,dead,0,0,1,.,6A,0,0,0,1,0,-67.96660223,-83.93176384,0,108,32.9184,3.822271062
7/18/2016,7,Absence,17:04,17,533,32.1,sun,29.1,.,.,.,219,SW,.,.,0,10.13597507,1,.,.,no movement,2.2,dead,0,0,1,.,6A,0,0,0,1,0,-67.96660223,-83.93176384,0,108,32.9184,3.822271062
7/18/2016,7,Absence,18:08,18,597,33.6,sun,29,.,.,.,219,SW,.,.,0,10.13597507,1,9.674815208,1.047666012,no movement,3.9,dead,0,0,1,.,6A,0,0,0,1,0,-67.96660223,-83.93176384,0,108,32.9184,3.822271062
7/18/2016,8,Present,8:03,8,0,23.4,sun,25.3,.,.,.,45,NE,.,.,0,0,0,.,.,oak,1.1,hanging,2,1,0,0,1P,1,.,.,.,.,70.71067812,70.71067812,.,100,30.48,0.785398163
7/18/2016,8,Present,9:11,9,68,.,.,25.8,.,.,.,45,NE,.,.,0,0,0,.,.,oak,0,eating oak,2,1,0,0,1P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,8,Present,10:10,10,127,.,.,26.6,.,.,.,45,NE,.,.,0,0,0,.,.,oak,8.7,sitting on shoot,2,1,0,0,1P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,8,Present,11:24,11,201,.,.,30,.,.,.,45,NE,.,.,0,0,0,.,.,oak,5,low branch,2,1,0,0,1P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,8,Present,12:17,12,254,.,.,32.6,.,.,.,45,NE,.,.,0,0,0,.,.,oak,1.6,.,2,1,0,0,1P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,8,Present,13:15,13,312,.,.,31.5,.,.,.,45,NE,.,.,0,0,0,.,.,oak,4.7,alive,2,1,0,0,1P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,8,Present,14:07,14,364,.,.,30,.,.,.,45,NE,.,.,0,0,0,.,.,oak,2.6,feeding,2,1,0,0,1P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,8,Present,15:08,15,425,.,.,30.9,.,.,.,45,NE,.,.,0,0,0,.,.,oak,4.9,moved to new branch,2,1,0,0,1P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,8,Present,16:05,16,482,.,.,30.7,.,.,.,45,NE,.,.,0,0,0,.,.,oak,2.3,"moved to trunk, was stuck",2,1,0,0,1P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,8,Present,17:10,17,547,.,.,27.7,.,.,.,45,NE,.,.,0,0,0,.,.,oak,2.8,"alive, no movement",2,1,0,0,1P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,8,Present,18:02,18,599,.,.,28.4,.,.,.,45,NE,.,.,0,0,0,0,0,oak,3.9,"alive, no movement",2,1,0,0,1P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,10,Present,8:03,8,0,.,.,25.3,.,.,.,45,NE,.,.,0,0,0,.,.,aspen,1.1,.,2,1,0,0,2P,1,.,.,.,.,70.71067812,70.71067812,.,100,30.48,0.785398163
7/18/2016,10,Present,9:11,9,68,.,.,25.8,.,.,.,45,NE,.,.,0,0,0,.,.,aspen,0,sitting on trunk,2,1,0,0,2P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,10,Present,10:10,10,127,.,.,26.6,.,.,.,45,NE,.,.,0,0,0,.,.,aspen,8.7,sitting on shoot,2,1,0,0,2P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,10,Present,11:24,11,201,.,.,30,.,.,.,45,NE,.,.,0,0,0,.,.,aspen,5,low on main stem,2,1,0,0,2P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,10,Present,12:17,12,254,.,.,32.6,.,.,.,45,NE,.,.,0,0,0,.,.,aspen,1.6,.,2,1,0,0,2P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,10,Present,13:15,13,312,.,.,31.5,.,.,.,45,NE,.,.,0,0,0,.,.,aspen,4.7,alive,2,1,0,0,2P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,10,Present,14:07,14,364,.,.,30,.,.,.,45,NE,.,.,0,0,0,.,.,aspen,2.6,no longer feeding,2,1,0,0,2P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,10,Present,15:08,15,425,.,.,30.9,.,.,.,45,NE,.,.,0,0,0,.,.,aspen,4.9,same,2,1,0,0,2P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,10,Present,16:05,16,482,.,.,30.7,.,.,.,45,NE,.,.,0,0,0,.,.,aspen,2.3,moved up to shade,2,1,0,0,2P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,10,Present,17:10,17,547,.,.,27.7,.,.,.,45,NE,.,.,0,0,0,.,.,aspen,2.8,"alive, no movement",2,1,0,0,2P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,10,Present,18:02,18,599,.,.,28.4,.,.,.,45,NE,.,.,0,0,0,0,0,aspen,3.9,"alive, no movement",2,1,0,0,2P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,11,Present,8:03,8,0,.,.,25.3,.,.,.,45,NE,.,.,0,0,0,.,.,oak,1.1,sitting on oak,2,1,0,0,3P,1,.,.,.,.,70.71067812,70.71067812,.,100,30.48,0.785398163
7/18/2016,11,Present,9:11,9,68,.,.,25.8,.,.,.,45,NE,.,.,0,0,0,.,.,oak,0,sitting on branch,2,1,0,0,3P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,11,Present,10:10,10,127,.,.,26.6,.,.,.,45,NE,.,.,0,0,0,.,.,oak,8.7,sitting on shoot,2,1,0,0,3P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,11,Present,11:24,11,201,.,.,30,.,.,.,45,NE,.,.,0,0,0,.,.,oak,5,underside of low leaf,2,1,0,0,3P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,11,Present,12:17,12,254,.,.,32.6,.,.,.,45,NE,.,.,0,0,0,.,.,oak,1.6,.,2,1,0,0,3P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,11,Present,13:15,13,312,.,.,31.5,.,.,.,45,NE,.,.,0,0,0,.,.,oak,4.7,alive,2,1,0,0,3P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,11,Present,14:07,14,364,.,.,30,.,.,.,45,NE,.,.,0,0,0,.,.,oak,2.6,no movement,2,1,0,0,3P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,11,Present,15:08,15,425,.,.,30.9,.,.,.,45,NE,.,.,0,0,0,.,.,oak,4.9,"moved to different leaf, feeding",2,1,0,0,3P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,11,Present,16:05,16,482,.,.,30.7,.,.,.,45,NE,.,.,0,0,0,.,.,oak,2.3,no movement,2,1,0,0,3P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,11,Present,17:10,17,547,.,.,27.7,.,.,.,45,NE,.,.,0,0,0,.,.,oak,2.8,"alive, no movement",2,1,0,0,3P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,11,Present,18:02,18,599,.,.,28.4,.,.,.,45,NE,.,.,0,0,0,0,0,oak,3.9,"alive, no movement",2,1,0,0,3P,1,0,0,1,0,70.71067812,70.71067812,0,100,30.48,0.785398163
7/18/2016,12,Present,7:59,8,0,.,.,24.8,.,.,.,315,NE,.,.,0,0,0,.,.,trees,0,"in tree, feeding aspen",2,1,0,0,4P,1,.,.,.,.,-70.71067812,70.71067812,.,100,30.48,5.497787144
7/18/2016,12,Present,9:06,9,67,.,.,26.6,.,.,.,315,NE,.,.,0,0,0,.,.,NW trees,0,on trunk not moving,2,1,0,0,4P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/18/2016,12,Present,10:07,10,128,.,.,25.2,.,.,.,315,NE,.,.,0,0,0,.,.,,1,on trunk,2,1,0,0,4P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/18/2016,12,Present,11:07,11,188,.,.,32.2,.,.,.,315,NE,.,.,0,0,0,.,.,aspen,0,medium height shoot,2,1,0,0,4P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/18/2016,12,Present,12:22,12,263,.,.,33,.,.,.,315,NE,.,.,0,0,0,.,.,aspen,0.1,medium height main stem,2,1,0,0,4P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/18/2016,12,Present,13:19,13,320,.,.,34.4,.,.,.,315,NE,.,.,0,0,0,.,.,aspen,0,"alive, trunk",2,1,0,0,4P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/18/2016,12,Present,14:11,14,372,.,.,35.2,.,.,.,315,NE,.,.,0,0,0,.,.,aspen,0,no movement,2,1,0,0,4P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/18/2016,12,Present,15:11,15,432,.,.,35.6,.,.,.,315,NE,.,.,0,0,0,.,.,aspen,0.6,no movement,2,1,0,0,4P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/18/2016,12,Present,16:09,16,490,.,.,31.3,.,.,.,315,NE,.,.,0,0,0,.,.,aspen,4.5,moved up to shade,2,1,0,0,4P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/18/2016,12,Present,17:12,17,553,.,.,31,.,.,.,315,NE,.,.,0,0,0,.,.,aspen,0,no movement,2,1,0,0,4P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/18/2016,12,Present,18:11,18,612,.,.,31.1,.,.,.,315,NE,.,.,0,0,0,0,0,aspen,1.3,"alive, no movement",2,1,0,0,4P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
7/18/2016,13,Present,7:59,8,0,.,.,24.8,.,.,.,315,NE,.,.,0,0,0,.,.,oak,0,"in tree, eating oak",2,1,0,0,5P,1,.,.,.,.,-70.71067812,70.71067812,.,100,30.48,5.497787144
7/18/2016,13,Present,9:06,9,67,.,.,26.6,.,.,.,315,NE,.,.,0,0,0,.,.,oak,0,.,2,1,0,0,5P,1,0,0,1,0,-70.71067812,70.71067812,0,100,30.48,5.497787144
